"Mortality rate age 5-14 (10q5): the probability of dying between exact age 5 and exact age 15, expressed per 1,000 children aged 5",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Country_Name,Country_ISO,Series_Name,Series_Year,Indicator,Sex,Series_Type,Series_Category,Data_Collection_Method,Interval,Reference_Date,Estimates,Standard_Error_of_Estimates,Inclusion,DataCatalogID
Thailand,THA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1994.5,5.28,0.07,0,565
Thailand,THA,Recalculated VR Submitted to WHO/UNIGME 2023 version (adjusted),2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1994.5,6.46,0.08,1,565
Thailand,THA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1995.5,5.3,0.07,0,565
Thailand,THA,Recalculated VR Submitted to WHO/UNIGME 2023 version (adjusted),2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1995.5,6.48,0.08,1,565
Thailand,THA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1996.5,5.27,0.07,0,565
Thailand,THA,Recalculated VR Submitted to WHO/UNIGME 2023 version (adjusted),2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1996.5,6.44,0.08,1,565
Thailand,THA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1997.5,4.04,0.06,0,565
Thailand,THA,Recalculated VR Submitted to WHO/UNIGME 2023 version (adjusted),2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1997.5,4.94,0.07,1,565
Thailand,THA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1998.5,4,0.06,0,565
Thailand,THA,Recalculated VR Submitted to WHO/UNIGME 2023 version (adjusted),2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1998.5,4.89,0.07,1,565
Thailand,THA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1999.5,4.77,0.07,0,565
Thailand,THA,Recalculated VR Submitted to WHO/UNIGME 2023 version (adjusted),2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1999.5,5.84,0.08,1,565
Thailand,THA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2000.5,5.33,0.07,0,565
Thailand,THA,Recalculated VR Submitted to WHO/UNIGME 2023 version (adjusted),2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2000.5,6.27,0.08,1,565
Thailand,THA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2001.5,5.31,0.07,0,565
Thailand,THA,Recalculated VR Submitted to WHO/UNIGME 2023 version (adjusted),2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2001.5,6.24,0.08,1,565
Thailand,THA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2002.5,6.07,0.08,0,565
Thailand,THA,Recalculated VR Submitted to WHO/UNIGME 2023 version (adjusted),2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2002.5,7.13,0.09,1,565
Thailand,THA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2003.5,5.35,0.08,0,565
Thailand,THA,Recalculated VR Submitted to WHO/UNIGME 2023 version (adjusted),2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2003.5,6.29,0.08,1,565
Thailand,THA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2004.5,5.31,0.08,0,565
Thailand,THA,Recalculated VR Submitted to WHO/UNIGME 2023 version (adjusted),2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2004.5,6.25,0.08,1,565
Thailand,THA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2005.5,4.88,0.08,0,565
Thailand,THA,Recalculated VR Submitted to WHO/UNIGME 2023 version (adjusted),2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2005.5,5.74,0.08,1,565
Thailand,THA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2006.5,4.73,0.07,0,565
Thailand,THA,Recalculated VR Submitted to WHO/UNIGME 2023 version (adjusted),2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2006.5,5.57,0.08,1,565
Thailand,THA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2007.5,4.77,0.08,0,565
Thailand,THA,Recalculated VR Submitted to WHO/UNIGME 2023 version (adjusted),2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2007.5,5.61,0.08,1,565
Thailand,THA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2008.5,4.52,0.07,0,565
Thailand,THA,Recalculated VR Submitted to WHO/UNIGME 2023 version (adjusted),2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2008.5,5.31,0.08,1,565
Thailand,THA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2009.5,4.45,0.07,0,565
Thailand,THA,Recalculated VR Submitted to WHO/UNIGME 2023 version (adjusted),2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2009.5,5.23,0.08,1,565
Thailand,THA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2010.5,4.52,0.07,0,565
Thailand,THA,Recalculated VR Submitted to WHO/UNIGME 2023 version (adjusted),2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2010.5,5.32,0.08,1,565
Thailand,THA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2011.5,4.26,0.07,0,565
Thailand,THA,Recalculated VR Submitted to WHO/UNIGME 2023 version (adjusted),2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2011.5,5.01,0.08,1,565
Thailand,THA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2012.5,4.07,0.07,0,565
Thailand,THA,Recalculated VR Submitted to WHO/UNIGME 2023 version (adjusted),2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2012.5,4.79,0.08,1,565
Thailand,THA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2013.5,3.9,0.07,0,565
Thailand,THA,Recalculated VR Submitted to WHO/UNIGME 2023 version (adjusted),2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2013.5,4.58,0.07,1,565
Thailand,THA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2014.5,3.77,0.07,0,565
Thailand,THA,Recalculated VR Submitted to WHO/UNIGME 2023 version (adjusted),2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2014.5,4.43,0.07,1,565
Thailand,THA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2015.5,3.59,0.07,0,565
Thailand,THA,Recalculated VR Submitted to WHO/UNIGME 2023 version (adjusted),2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2015.5,4.22,0.07,1,565
Thailand,THA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2016.5,3.89,0.07,0,565
Thailand,THA,Recalculated VR Submitted to WHO/UNIGME 2023 version (adjusted),2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2016.5,4.57,0.07,1,565
Thailand,THA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2017.5,3.77,0.07,0,565
Thailand,THA,Recalculated VR Submitted to WHO/UNIGME 2023 version (adjusted),2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2017.5,4.43,0.07,1,565
Thailand,THA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2018.5,3.64,0.07,0,565
Thailand,THA,Recalculated VR Submitted to WHO/UNIGME 2023 version (adjusted),2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2018.5,4.28,0.07,1,565
Thailand,THA,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2019.5,3.67,0.07,0,565
Thailand,THA,Recalculated VR Submitted to WHO/UNIGME 2023 version (adjusted),2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,2019.5,4.31,0.08,1,565
Thailand,THA,Survey of Population Change,2005-2006,Mortality Rate age 5-14,Total,Household Deaths,Others,Household Deaths,1,2005.5,5.67,,1,111
Thailand,THA,Survey of Population Change,1995,Mortality Rate age 5-14,Total,Household Deaths,Others,Household Deaths,,1995.5,8.96,,1,788
Thailand,THA,Survey of Population Change,1989,Mortality Rate age 5-14,Total,Household Deaths,Others,Household Deaths,1,1989,8.96,,1,25
Thailand,THA,Demographic and Health Survey,1987,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,12,1981.2,12,1.92,1,1783
Timor-Leste,TLS,Demographic and Health Survey,2016,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,6,2007.7,6.74,1.59,0,6097
Timor-Leste,TLS,Demographic and Health Survey,2016,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,6,2013.7,13.82,2.14,0,6097
Timor-Leste,TLS,Census,2015,Mortality Rate age 5-14,Total,Household Deaths,Census,Household Deaths,,2014.5,28.69,,0,5960
Timor-Leste,TLS,Demographic and Health Survey,2009-2010,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,3,1999.1,27.43,4.21,0,4948
Timor-Leste,TLS,Demographic and Health Survey,2009-2010,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,3,2002.1,14.08,2.32,0,4948
Timor-Leste,TLS,Demographic and Health Survey,2009-2010,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,3,2005.1,9.8,1.8,0,4948
Timor-Leste,TLS,Demographic and Health Survey,2009-2010,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,3,2008.1,7.12,1.23,0,4948
Togo,TGO,Multiple Indicator Cluster Survey,2017,Mortality Rate age 5-14,Total,Direct,MICS,Full Birth Histories,3,2007.3,20.97,3.82,1,7502
Togo,TGO,Multiple Indicator Cluster Survey,2017,Mortality Rate age 5-14,Total,Direct,MICS,Full Birth Histories,3,2010.3,9.74,2.19,1,7502
Togo,TGO,Multiple Indicator Cluster Survey,2017,Mortality Rate age 5-14,Total,Direct,MICS,Full Birth Histories,3,2013.3,8.15,1.71,1,7502
Togo,TGO,Multiple Indicator Cluster Survey,2017,Mortality Rate age 5-14,Total,Direct,MICS,Full Birth Histories,3,2016.3,10.94,1.96,1,7502
Togo,TGO,Demographic and Health Survey,2013-2014,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,2,2002.8,31.58,6.97,1,5071
Togo,TGO,Demographic and Health Survey,2013-2014,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,2,2004.8,25.42,4.92,1,5071
Togo,TGO,Demographic and Health Survey,2013-2014,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,2,2006.8,23.53,4.98,1,5071
Togo,TGO,Demographic and Health Survey,2013-2014,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,2,2008.8,26.34,3.95,1,5071
Togo,TGO,Demographic and Health Survey,2013-2014,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,2,2010.8,17.13,3.07,1,5071
Togo,TGO,Demographic and Health Survey,2013-2014,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,2,2012.8,21.38,4.17,1,5071
Togo,TGO,Census,2010,Mortality Rate age 5-14,Total,Household Deaths,Census,Household Deaths,1,2010.4,16.4,,1,5267
Togo,TGO,Demographic and Health Survey,1998,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,2,1987.1,33.75,6.73,1,1735
Togo,TGO,Demographic and Health Survey,1998,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,2,1989.1,51.13,7.24,1,1735
Togo,TGO,Demographic and Health Survey,1998,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,2,1991.1,25.43,4.5,1,1735
Togo,TGO,Demographic and Health Survey,1998,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,2,1993.1,31.64,5.07,1,1735
Togo,TGO,Demographic and Health Survey,1998,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,2,1995.1,28.62,4.42,1,1735
Togo,TGO,Demographic and Health Survey,1998,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,2,1997.1,29.08,4.63,1,1735
Togo,TGO,Demographic and Health Survey,1988,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,3,1977.9,37.06,7.2,1,1946
Togo,TGO,Demographic and Health Survey,1988,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,3,1980.9,36.57,8.46,1,1946
Togo,TGO,Demographic and Health Survey,1988,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,3,1983.9,41.91,6.64,1,1946
Togo,TGO,Demographic and Health Survey,1988,Mortality Rate age 5-14,Total,Direct,DHS,Full Birth Histories,3,1986.9,23.28,4.12,1,1946
Togo,TGO,Census,1981,Mortality Rate age 5-14,Total,Household Deaths,Census,Household Deaths,1,1981.4,15.47,,0,98
Tonga,TON,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,3,1993.5,3.11,0.62,0,566
Tonga,TON,Recalculated VR Submitted to WHO/UNIGME 2023 version (adjusted),2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,3,1993.5,3.11,0.62,1,566
Tonga,TON,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,4,1997,2.44,0.48,0,566
Tonga,TON,Recalculated VR Submitted to WHO/UNIGME 2023 version (adjusted),2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,4,1997,2.44,0.48,1,566
Tonga,TON,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,2,2000,5.74,1.01,0,566
Tonga,TON,Recalculated VR Submitted to WHO/UNIGME 2023 version (adjusted),2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,2,2000,5.74,1.01,1,566
Tonga,TON,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,3,2002.5,5.19,0.8,0,566
Tonga,TON,Recalculated VR Submitted to WHO/UNIGME 2023 version (adjusted),2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,3,2002.5,5.19,0.8,1,566
Tonga,TON,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,2,2005,5.81,1.02,0,566
Tonga,TON,Recalculated VR Submitted to WHO/UNIGME 2023 version (adjusted),2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,2,2005,5.81,1.02,1,566
Tonga,TON,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,2,2007,4.64,0.91,1,566
Tonga,TON,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,3,2009.5,3.77,0.67,1,566
Tonga,TON,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,4,2013,2.62,0.49,1,566
Tonga,TON,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,4,2017,2.1,0.44,1,566
Tonga,TON,Multiple Indicator Cluster Survey,2019,Mortality Rate age 5-14,Total,Direct,MICS,Full Birth Histories,12,2013.8,2.72,1.27,1,7881
Tonga,TON,Census,2006,Mortality Rate age 5-14,Total,Household Deaths,Census,Household Deaths,1,2006.4,6.73,,1,1595
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1951.5,13.73,0.83,0,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1952.5,11.29,0.74,0,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1953.5,9.89,0.68,0,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1954.5,9,0.63,0,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1955.5,8.34,0.6,0,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1956.5,8.43,0.59,0,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1957.5,10.1,0.64,0,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1958.5,8.42,0.57,0,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1959.5,6.49,0.49,0,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1960.5,6.36,0.48,0,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1961.5,6.13,0.48,0,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1962.5,5.96,0.47,0,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1963.5,5.99,0.47,0,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1964.5,6.46,0.48,0,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1965.5,6.24,0.47,0,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1966.5,4.59,0.39,0,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1967.5,5.32,0.42,0,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1968.5,5.29,0.42,0,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1969.5,5.78,0.45,0,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1970.5,6.31,0.48,0,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1971.5,5.33,0.45,0,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1972.5,5.69,0.48,0,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1973.5,4.87,0.45,0,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1974.5,5.26,0.47,0,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1975.5,4.53,0.43,0,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1976.5,4.67,0.43,0,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1977.5,4.59,0.42,0,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1978.5,3.72,0.38,0,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1979.5,4.15,0.4,0,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1980.5,4.73,0.42,0,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1981.5,4.6,0.41,0,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1982.5,3.94,0.38,0,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1983.5,4.24,0.39,0,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1984.5,4.04,0.37,0,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1985.5,3.46,0.34,0,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1986.5,3.07,0.31,0,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1987.5,3.63,0.34,0,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1988.5,3.69,0.34,0,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1989.5,3.7,0.34,1,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1990.5,4.3,0.37,1,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1991.5,3.71,0.35,1,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1992.5,4.26,0.38,1,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1993.5,3.48,0.35,1,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1994.5,3.32,0.36,1,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1995.5,4.32,0.42,1,567
Trinidad and Tobago,TTO,VR Submitted to WHO/UNIGME 2023 version,2023,Mortality Rate age 5-14,Total,VR,VR,Vital Registration,1,1996.5,3.07,0.36,1,567
